 ,Area,Mean,Min,Max,SUM_Nup133_TET_01_R3D_D3D.tifnuclei_GCN4.csv
9,1.633,13809.789,9426,25172,SUM_ULP1_TET_04_R3D_D3D.tifnuclei_GCN4.csv
10,1.923,34348.764,17279,60970,SUM_ULP1_TET_04_R3D_D3D.tifnuclei_GCN4.csv
11,2.662,26985.918,13982,49680,SUM_ULP1_TET_04_R3D_D3D.tifnuclei_GCN4.csv
12,1.524,17819.705,11534,28543,SUM_ULP1_TET_04_R3D_D3D.tifnuclei_GCN4.csv
13,1.428,19651.438,11312,40374,SUM_ULP1_TET_04_R3D_D3D.tifnuclei_GCN4.csv
14,1.222,10167.845,7441,16418,SUM_ULP1_TET_04_R3D_D3D.tifnuclei_GCN4.csv
15,1.579,23288.729,14401,34804,SUM_ULP1_TET_04_R3D_D3D.tifnuclei_GCN4.csv
16,0.886,12476.682,8026,22992,SUM_ULP1_TET_04_R3D_D3D.tifnuclei_GCN4.csv
17,0.550,17799.130,12805,21537,SUM_ULP1_TET_04_R3D_D3D.tifnuclei_GCN4.csv
18,1.944,18377.743,11712,38247,SUM_ULP1_TET_04_R3D_D3D.tifnuclei_GCN4.csv
19,0.613,16389.966,9634,27190,SUM_ULP1_TET_04_R3D_D3D.tifnuclei_GCN4.csv
 ,Area,Mean,Min,Max,SUM_ULP1_TET_05_R3D_D3D.tifnuclei_GCN4.csv
1,1.176,15234.557,12180,23809,SUM_ULP1_TET_05_R3D_D3D.tifnuclei_GCN4.csv
2,2.242,29487.807,18912,48696,SUM_ULP1_TET_05_R3D_D3D.tifnuclei_GCN4.csv
3,1.109,18859.500,13279,27615,SUM_ULP1_TET_05_R3D_D3D.tifnuclei_GCN4.csv
4,1.025,26603.418,16547,45399,SUM_ULP1_TET_05_R3D_D3D.tifnuclei_GCN4.csv
5,1.096,13215.621,10941,23636,SUM_ULP1_TET_05_R3D_D3D.tifnuclei_GCN4.csv
6,1.419,22738.299,14851,63678,SUM_ULP1_TET_05_R3D_D3D.tifnuclei_GCN4.csv
7,1.151,22934.934,14895,52903,SUM_ULP1_TET_05_R3D_D3D.tifnuclei_GCN4.csv
8,1.650,20247.926,13901,29187,SUM_ULP1_TET_05_R3D_D3D.tifnuclei_GCN4.csv
9,2.452,23212.111,15046,40896,SUM_ULP1_TET_05_R3D_D3D.tifnuclei_GCN4.csv
10,1.348,15765.854,12402,21320,SUM_ULP1_TET_05_R3D_D3D.tifnuclei_GCN4.csv
11,1.612,23417.464,16005,40120,SUM_ULP1_TET_05_R3D_D3D.tifnuclei_GCN4.csv
12,1.583,19202.149,13357,37878,SUM_ULP1_TET_05_R3D_D3D.tifnuclei_GCN4.csv
13,0.983,13132.376,9597,24570,SUM_ULP1_TET_05_R3D_D3D.tifnuclei_GCN4.csv
14,0.873,20387.990,14312,44967,SUM_ULP1_TET_05_R3D_D3D.tifnuclei_GCN4.csv
15,1.344,15344.356,11965,20613,SUM_ULP1_TET_05_R3D_D3D.tifnuclei_GCN4.csv
16,2.675,20397.374,13713,46789,SUM_ULP1_TET_05_R3D_D3D.tifnuclei_GCN4.csv
17,1.163,14825.906,9583,32047,SUM_ULP1_TET_05_R3D_D3D.tifnuclei_GCN4.csv
18,2.393,20509.088,15191,31357,SUM_ULP1_TET_05_R3D_D3D.tifnuclei_GCN4.csv
19,2.389,20179.599,13359,40277,SUM_ULP1_TET_05_R3D_D3D.tifnuclei_GCN4.csv
20,1.709,16001.683,9934,34229,SUM_ULP1_TET_05_R3D_D3D.tifnuclei_GCN4.csv
21,1.633,19074.730,13179,41081,SUM_ULP1_TET_05_R3D_D3D.tifnuclei_GCN4.csv
22,1.209,12677.111,9239,19597,SUM_ULP1_TET_05_R3D_D3D.tifnuclei_GCN4.csv
23,1.104,14669.243,9644,21870,SUM_ULP1_TET_05_R3D_D3D.tifnuclei_GCN4.csv
24,1.285,18807.856,13225,29670,SUM_ULP1_TET_05_R3D_D3D.tifnuclei_GCN4.csv
25,1.684,22529.409,12182,39752,SUM_ULP1_TET_05_R3D_D3D.tifnuclei_GCN4.csv
 ,Area,Mean,Min,Max,SUM_ULP1_TET_06_R3D_D3D.tifnuclei_GCN4.csv
1,1.138,17552.605,12871,37778,SUM_ULP1_TET_06_R3D_D3D.tifnuclei_GCN4.csv
2,1.167,13931.633,10167,20842,SUM_ULP1_TET_06_R3D_D3D.tifnuclei_GCN4.csv
3,1.898,13637.608,10079,23649,SUM_ULP1_TET_06_R3D_D3D.tifnuclei_GCN4.csv
4,1.071,11725.718,9411,18405,SUM_ULP1_TET_06_R3D_D3D.tifnuclei_GCN4.csv
5,1.012,13373.905,10662,17885,SUM_ULP1_TET_06_R3D_D3D.tifnuclei_GCN4.csv
6,1.033,14667.016,10122,22815,SUM_ULP1_TET_06_R3D_D3D.tifnuclei_GCN4.csv
7,2.158,28191.068,15762,63292,SUM_ULP1_TET_06_R3D_D3D.tifnuclei_GCN4.csv
8,2.335,20752.070,13234,35176,SUM_ULP1_TET_06_R3D_D3D.tifnuclei_GCN4.csv
9,1.684,21648.394,15660,34489,SUM_ULP1_TET_06_R3D_D3D.tifnuclei_GCN4.csv
10,0.563,10552.209,8912,14695,SUM_ULP1_TET_06_R3D_D3D.tifnuclei_GCN4.csv
11,0.991,12252.534,9418,21577,SUM_ULP1_TET_06_R3D_D3D.tifnuclei_GCN4.csv
12,1.852,18133.181,12230,28772,SUM_ULP1_TET_06_R3D_D3D.tifnuclei_GCN4.csv
13,0.571,15770.287,12435,21804,SUM_ULP1_TET_06_R3D_D3D.tifnuclei_GCN4.csv
14,2.171,16164.325,10533,31275,SUM_ULP1_TET_06_R3D_D3D.tifnuclei_GCN4.csv
15,0.693,12055.564,8690,15759,SUM_ULP1_TET_06_R3D_D3D.tifnuclei_GCN4.csv
16,1.113,15910.283,11205,24427,SUM_ULP1_TET_06_R3D_D3D.tifnuclei_GCN4.csv
17,1.226,11629.062,9492,18209,SUM_ULP1_TET_06_R3D_D3D.tifnuclei_GCN4.csv
18,1.583,27924.867,16913,75749,SUM_ULP1_TET_06_R3D_D3D.tifnuclei_GCN4.csv
19,2.335,12630.714,8631,24036,SUM_ULP1_TET_06_R3D_D3D.tifnuclei_GCN4.csv
20,2.171,15229.810,10610,27660,SUM_ULP1_TET_06_R3D_D3D.tifnuclei_GCN4.csv
21,2.608,13732.469,10058,25379,SUM_ULP1_TET_06_R3D_D3D.tifnuclei_GCN4.csv
 ,Area,Mean,Min,Max,SUM_ULP1_TET_07_R3D_D3D.tifnuclei_GCN4.csv
1,2.482,15986.679,10408,29981,SUM_ULP1_TET_07_R3D_D3D.tifnuclei_GCN4.csv
2,2.028,12889.273,9544,27677,SUM_ULP1_TET_07_R3D_D3D.tifnuclei_GCN4.csv
3,1.268,14223.705,8578,22979,SUM_ULP1_TET_07_R3D_D3D.tifnuclei_GCN4.csv
4,1.298,16123.929,11650,22687,SUM_ULP1_TET_07_R3D_D3D.tifnuclei_GCN4.csv
5,1.638,14878.046,10917,24417,SUM_ULP1_TET_07_R3D_D3D.tifnuclei_GCN4.csv
6,1.411,23624.988,16206,36095,SUM_ULP1_TET_07_R3D_D3D.tifnuclei_GCN4.csv
7,1.373,21689.557,13045,36307,SUM_ULP1_TET_07_R3D_D3D.tifnuclei_GCN4.csv
8,0.983,11142.953,8772,18139,SUM_ULP1_TET_07_R3D_D3D.tifnuclei_GCN4.csv
9,1.579,23507.511,15304,36710,SUM_ULP1_TET_07_R3D_D3D.tifnuclei_GCN4.csv
10,1.428,16607.968,10045,33895,SUM_ULP1_TET_07_R3D_D3D.tifnuclei_GCN4.csv
11,1.654,17633.675,11229,34337,SUM_ULP1_TET_07_R3D_D3D.tifnuclei_GCN4.csv
12,1.243,19554.973,10451,38658,SUM_ULP1_TET_07_R3D_D3D.tifnuclei_GCN4.csv
13,1.415,20990.460,13937,50973,SUM_ULP1_TET_07_R3D_D3D.tifnuclei_GCN4.csv
14,1.432,12118.751,8801,22148,SUM_ULP1_TET_07_R3D_D3D.tifnuclei_GCN4.csv
15,1.814,18654.220,10871,31509,SUM_ULP1_TET_07_R3D_D3D.tifnuclei_GCN4.csv
16,3.028,24403.326,15010,42284,SUM_ULP1_TET_07_R3D_D3D.tifnuclei_GCN4.csv
17,1.734,14420.787,10323,26634,SUM_ULP1_TET_07_R3D_D3D.tifnuclei_GCN4.csv
18,2.444,23403.326,13394,42490,SUM_ULP1_TET_07_R3D_D3D.tifnuclei_GCN4.csv
19,2.188,23160.511,12876,42455,SUM_ULP1_TET_07_R3D_D3D.tifnuclei_GCN4.csv
20,2.104,15601.359,10235,23768,SUM_ULP1_TET_07_R3D_D3D.tifnuclei_GCN4.csv
 ,Area,Mean,Min,Max,SUM_ULP1_TET_08_R3D_D3D.tifnuclei_GCN4.csv
1,1.398,7162.084,5209,10562,SUM_ULP1_TET_08_R3D_D3D.tifnuclei_GCN4.csv
2,1.915,10401.151,5201,16689,SUM_ULP1_TET_08_R3D_D3D.tifnuclei_GCN4.csv
3,1.423,8064.510,4867,12417,SUM_ULP1_TET_08_R3D_D3D.tifnuclei_GCN4.csv
4,1.806,7999.956,4389,15669,SUM_ULP1_TET_08_R3D_D3D.tifnuclei_GCN4.csv
5,2.011,7190.489,5139,16777,SUM_ULP1_TET_08_R3D_D3D.tifnuclei_GCN4.csv
6,1.705,12705.537,7883,22846,SUM_ULP1_TET_08_R3D_D3D.tifnuclei_GCN4.csv
7,0.999,11095.660,7171,18471,SUM_ULP1_TET_08_R3D_D3D.tifnuclei_GCN4.csv
8,1.369,6342.862,4069,13484,SUM_ULP1_TET_08_R3D_D3D.tifnuclei_GCN4.csv
9,1.461,10821.583,7923,17459,SUM_ULP1_TET_08_R3D_D3D.tifnuclei_GCN4.csv
10,1.625,7130.822,4458,12640,SUM_ULP1_TET_08_R3D_D3D.tifnuclei_GCN4.csv
11,1.549,7283.921,4271,13432,SUM_ULP1_TET_08_R3D_D3D.tifnuclei_GCN4.csv
12,1.260,5984.727,4789,8224,SUM_ULP1_TET_08_R3D_D3D.tifnuclei_GCN4.csv
13,1.243,7299.943,4556,16386,SUM_ULP1_TET_08_R3D_D3D.tifnuclei_GCN4.csv
14,1.180,6729.669,4314,11179,SUM_ULP1_TET_08_R3D_D3D.tifnuclei_GCN4.csv
15,1.520,11359.401,7667,18148,SUM_ULP1_TET_08_R3D_D3D.tifnuclei_GCN4.csv
16,2.587,7567.231,4901,10621,SUM_ULP1_TET_08_R3D_D3D.tifnuclei_GCN4.csv
17,1.785,9109.398,5329,16060,SUM_ULP1_TET_08_R3D_D3D.tifnuclei_GCN4.csv
18,1.125,5449.578,4039,10573,SUM_ULP1_TET_08_R3D_D3D.tifnuclei_GCN4.csv
19,1.415,8981.297,5067,18370,SUM_ULP1_TET_08_R3D_D3D.tifnuclei_GCN4.csv
20,1.029,6813.686,4356,13804,SUM_ULP1_TET_08_R3D_D3D.tifnuclei_GCN4.csv
21,1.470,6715.197,4284,11477,SUM_ULP1_TET_08_R3D_D3D.tifnuclei_GCN4.csv
22,0.995,7162.726,4850,11557,SUM_ULP1_TET_08_R3D_D3D.tifnuclei_GCN4.csv
23,5.837,10705.465,5918,22586,SUM_ULP1_TET_08_R3D_D3D.tifnuclei_GCN4.csv
 ,Area,Mean,Min,Max,SUM_ULP1_TET_09_R3D_D3D.tifnuclei_GCN4.csv
1,1.029,42788.653,30635,62095,SUM_ULP1_TET_09_R3D_D3D.tifnuclei_GCN4.csv
2,2.666,45534.535,30666,81646,SUM_ULP1_TET_09_R3D_D3D.tifnuclei_GCN4.csv
3,1.226,47020.842,30715,66033,SUM_ULP1_TET_09_R3D_D3D.tifnuclei_GCN4.csv
4,1.365,44762.345,30642,62873,SUM_ULP1_TET_09_R3D_D3D.tifnuclei_GCN4.csv
5,2.435,57553.060,30653,96770,SUM_ULP1_TET_09_R3D_D3D.tifnuclei_GCN4.csv
6,1.390,50716.891,30770,85871,SUM_ULP1_TET_09_R3D_D3D.tifnuclei_GCN4.csv
7,2.225,51130.185,30645,75544,SUM_ULP1_TET_09_R3D_D3D.tifnuclei_GCN4.csv
8,1.402,47067.326,30620,69517,SUM_ULP1_TET_09_R3D_D3D.tifnuclei_GCN4.csv
9,1.411,48526.286,30623,113214,SUM_ULP1_TET_09_R3D_D3D.tifnuclei_GCN4.csv
10,1.281,39328.364,30695,64235,SUM_ULP1_TET_09_R3D_D3D.tifnuclei_GCN4.csv
11,2.230,68834.292,30682,124879,SUM_ULP1_TET_09_R3D_D3D.tifnuclei_GCN4.csv
12,1.423,54719.917,30651,105845,SUM_ULP1_TET_09_R3D_D3D.tifnuclei_GCN4.csv
13,1.176,53299.007,30668,95336,SUM_ULP1_TET_09_R3D_D3D.tifnuclei_GCN4.csv
14,1.843,62329.560,30937,97948,SUM_ULP1_TET_09_R3D_D3D.tifnuclei_GCN4.csv
15,0.941,57796.000,30768,93014,SUM_ULP1_TET_09_R3D_D3D.tifnuclei_GCN4.csv
16,1.810,46299.954,30635,77109,SUM_ULP1_TET_09_R3D_D3D.tifnuclei_GCN4.csv
17,0.899,44075.678,30867,59455,SUM_ULP1_TET_09_R3D_D3D.tifnuclei_GCN4.csv
18,1.776,68510.324,30661,112073,SUM_ULP1_TET_09_R3D_D3D.tifnuclei_GCN4.csv
19,1.272,52207.868,30742,86207,SUM_ULP1_TET_09_R3D_D3D.tifnuclei_GCN4.csv
20,2.192,60247.906,30756,99837,SUM_ULP1_TET_09_R3D_D3D.tifnuclei_GCN4.csv
21,1.268,49749.546,30859,81438,SUM_ULP1_TET_09_R3D_D3D.tifnuclei_GCN4.csv
22,1.214,51021.619,30629,78078,SUM_ULP1_TET_09_R3D_D3D.tifnuclei_GCN4.csv
23,1.864,60194.225,30627,135035,SUM_ULP1_TET_09_R3D_D3D.tifnuclei_GCN4.csv
24,1.667,47460.980,30642,69538,SUM_ULP1_TET_09_R3D_D3D.tifnuclei_GCN4.csv
25,1.163,47853.606,30728,68744,SUM_ULP1_TET_09_R3D_D3D.tifnuclei_GCN4.csv
26,2.792,68217.708,30669,136161,SUM_ULP1_TET_09_R3D_D3D.tifnuclei_GCN4.csv
 ,Area,Mean,Min,Max,SUM_ULP1_TET_10_R3D_D3D.tifnuclei_GCN4.csv
1,1.046,15020.052,9271,27177,SUM_ULP1_TET_10_R3D_D3D.tifnuclei_GCN4.csv
2,0.894,15397.474,11686,26901,SUM_ULP1_TET_10_R3D_D3D.tifnuclei_GCN4.csv
3,1.566,28691.340,17030,48618,SUM_ULP1_TET_10_R3D_D3D.tifnuclei_GCN4.csv
4,1.860,15295.115,11056,28864,SUM_ULP1_TET_10_R3D_D3D.tifnuclei_GCN4.csv
5,2.024,27611.166,18459,65727,SUM_ULP1_TET_10_R3D_D3D.tifnuclei_GCN4.csv
6,0.558,11119.038,8955,16378,SUM_ULP1_TET_10_R3D_D3D.tifnuclei_GCN4.csv
7,1.373,17019.440,12130,28423,SUM_ULP1_TET_10_R3D_D3D.tifnuclei_GCN4.csv
8,1.444,12720.177,10082,22795,SUM_ULP1_TET_10_R3D_D3D.tifnuclei_GCN4.csv
9,1.696,18216.923,11924,31726,SUM_ULP1_TET_10_R3D_D3D.tifnuclei_GCN4.csv
10,1.176,12399.646,9578,22902,SUM_ULP1_TET_10_R3D_D3D.tifnuclei_GCN4.csv
11,1.667,17396.584,11170,36087,SUM_ULP1_TET_10_R3D_D3D.tifnuclei_GCN4.csv
12,2.813,33571.439,21000,66046,SUM_ULP1_TET_10_R3D_D3D.tifnuclei_GCN4.csv
13,1.512,15715.961,11082,29707,SUM_ULP1_TET_10_R3D_D3D.tifnuclei_GCN4.csv
14,1.969,19970.612,11816,32157,SUM_ULP1_TET_10_R3D_D3D.tifnuclei_GCN4.csv
15,4.031,19294.011,13064,32833,SUM_ULP1_TET_10_R3D_D3D.tifnuclei_GCN4.csv
16,1.701,17371.143,12430,32758,SUM_ULP1_TET_10_R3D_D3D.tifnuclei_GCN4.csv
17,0.974,11273.991,8285,15954,SUM_ULP1_TET_10_R3D_D3D.tifnuclei_GCN4.csv
18,2.154,19333.136,10984,32248,SUM_ULP1_TET_10_R3D_D3D.tifnuclei_GCN4.csv
19,1.172,11660.548,8670,21011,SUM_ULP1_TET_10_R3D_D3D.tifnuclei_GCN4.csv
20,2.351,18669.346,12864,27597,SUM_ULP1_TET_10_R3D_D3D.tifnuclei_GCN4.csv
21,1.579,15100.106,11958,18637,SUM_ULP1_TET_10_R3D_D3D.tifnuclei_GCN4.csv
 ,Area,Mean,Min,Max,SUM_ULP1_UN_01_R3D_D3D.tifnuclei_GCN4.csv
1,1.608,34315.522,13475,135526,SUM_ULP1_UN_01_R3D_D3D.tifnuclei_GCN4.csv
2,2.217,20411.888,11225,42706,SUM_ULP1_UN_01_R3D_D3D.tifnuclei_GCN4.csv
3,1.902,18218.245,13257,40221,SUM_ULP1_UN_01_R3D_D3D.tifnuclei_GCN4.csv
4,1.398,13225.021,7764,21671,SUM_ULP1_UN_01_R3D_D3D.tifnuclei_GCN4.csv
5,1.608,14919.258,9548,26700,SUM_ULP1_UN_01_R3D_D3D.tifnuclei_GCN4.csv
6,2.414,21248.094,12631,45763,SUM_ULP1_UN_01_R3D_D3D.tifnuclei_GCN4.csv
7,2.368,15382.255,10229,25931,SUM_ULP1_UN_01_R3D_D3D.tifnuclei_GCN4.csv
8,1.339,16376.069,11052,23821,SUM_ULP1_UN_01_R3D_D3D.tifnuclei_GCN4.csv
9,2.087,15714.813,10734,32115,SUM_ULP1_UN_01_R3D_D3D.tifnuclei_GCN4.csv
10,2.536,22275.571,9683,60788,SUM_ULP1_UN_01_R3D_D3D.tifnuclei_GCN4.csv
11,1.638,21921.910,13508,48600,SUM_ULP1_UN_01_R3D_D3D.tifnuclei_GCN4.csv
12,1.415,16067.783,10283,28116,SUM_ULP1_UN_01_R3D_D3D.tifnuclei_GCN4.csv
13,1.356,14109.885,10176,19699,SUM_ULP1_UN_01_R3D_D3D.tifnuclei_GCN4.csv
14,1.310,19954.365,11034,40190,SUM_ULP1_UN_01_R3D_D3D.tifnuclei_GCN4.csv
15,1.621,18554.197,12828,35752,SUM_ULP1_UN_01_R3D_D3D.tifnuclei_GCN4.csv
16,1.566,21447.517,12356,46427,SUM_ULP1_UN_01_R3D_D3D.tifnuclei_GCN4.csv
17,1.432,14942.270,10769,24980,SUM_ULP1_UN_01_R3D_D3D.tifnuclei_GCN4.csv
18,2.435,21872.759,13016,41344,SUM_ULP1_UN_01_R3D_D3D.tifnuclei_GCN4.csv
19,1.570,14820.422,11938,21245,SUM_ULP1_UN_01_R3D_D3D.tifnuclei_GCN4.csv
20,0.592,14763.468,10025,28788,SUM_ULP1_UN_01_R3D_D3D.tifnuclei_GCN4.csv
21,1.726,14380.182,10066,29573,SUM_ULP1_UN_01_R3D_D3D.tifnuclei_GCN4.csv
22,1.633,23741.167,17025,38621,SUM_ULP1_UN_01_R3D_D3D.tifnuclei_GCN4.csv
23,1.436,20884.541,11563,39137,SUM_ULP1_UN_01_R3D_D3D.tifnuclei_GCN4.csv
24,2.402,22240.888,13288,45876,SUM_ULP1_UN_01_R3D_D3D.tifnuclei_GCN4.csv
25,2.637,38872.166,22008,92929,SUM_ULP1_UN_01_R3D_D3D.tifnuclei_GCN4.csv
26,1.033,12717.008,9685,35704,SUM_ULP1_UN_01_R3D_D3D.tifnuclei_GCN4.csv
27,1.268,14635.960,10229,23380,SUM_ULP1_UN_01_R3D_D3D.tifnuclei_GCN4.csv
28,1.684,15369.466,11658,32021,SUM_ULP1_UN_01_R3D_D3D.tifnuclei_GCN4.csv
29,2.402,19052.316,11701,43750,SUM_ULP1_UN_01_R3D_D3D.tifnuclei_GCN4.csv
30,1.314,16211.665,11544,34167,SUM_ULP1_UN_01_R3D_D3D.tifnuclei_GCN4.csv
31,1.675,15693.714,10631,34325,SUM_ULP1_UN_01_R3D_D3D.tifnuclei_GCN4.csv
32,1.675,16626.180,10337,29172,SUM_ULP1_UN_01_R3D_D3D.tifnuclei_GCN4.csv
33,2.318,22399.377,12569,48710,SUM_ULP1_UN_01_R3D_D3D.tifnuclei_GCN4.csv
34,1.495,21493.014,13096,39686,SUM_ULP1_UN_01_R3D_D3D.tifnuclei_GCN4.csv
35,1.365,15150.520,11797,26788,SUM_ULP1_UN_01_R3D_D3D.tifnuclei_GCN4.csv
36,2.267,18456.639,13217,35178,SUM_ULP1_UN_01_R3D_D3D.tifnuclei_GCN4.csv
37,1.495,18561.045,12848,33928,SUM_ULP1_UN_01_R3D_D3D.tifnuclei_GCN4.csv
38,1.793,21562.977,13136,38121,SUM_ULP1_UN_01_R3D_D3D.tifnuclei_GCN4.csv
39,1.608,17066.493,12136,34926,SUM_ULP1_UN_01_R3D_D3D.tifnuclei_GCN4.csv
40,1.495,14510.433,9859,26173,SUM_ULP1_UN_01_R3D_D3D.tifnuclei_GCN4.csv
41,2.070,16195.077,10101,34170,SUM_ULP1_UN_01_R3D_D3D.tifnuclei_GCN4.csv
42,1.709,19443.020,12740,49739,SUM_ULP1_UN_01_R3D_D3D.tifnuclei_GCN4.csv
43,2.083,13201.964,10123,20778,SUM_ULP1_UN_01_R3D_D3D.tifnuclei_GCN4.csv
44,1.344,17883.647,12307,44400,SUM_ULP1_UN_01_R3D_D3D.tifnuclei_GCN4.csv
45,1.705,15102.101,11048,23596,SUM_ULP1_UN_01_R3D_D3D.tifnuclei_GCN4.csv
46,1.747,17556.493,11599,29576,SUM_ULP1_UN_01_R3D_D3D.tifnuclei_GCN4.csv
47,1.726,23429.411,15213,45092,SUM_ULP1_UN_01_R3D_D3D.tifnuclei_GCN4.csv
48,1.159,15384.652,10631,29639,SUM_ULP1_UN_01_R3D_D3D.tifnuclei_GCN4.csv
49,1.394,14208.946,11081,20731,SUM_ULP1_UN_01_R3D_D3D.tifnuclei_GCN4.csv
50,1.503,19221.304,12926,33246,SUM_ULP1_UN_01_R3D_D3D.tifnuclei_GCN4.csv
51,1.348,13577.564,9469,23469,SUM_ULP1_UN_01_R3D_D3D.tifnuclei_GCN4.csv
52,1.491,15756.113,10156,27661,SUM_ULP1_UN_01_R3D_D3D.tifnuclei_GCN4.csv
53,2.515,23570.414,13404,77740,SUM_ULP1_UN_01_R3D_D3D.tifnuclei_GCN4.csv
54,1.449,14769.878,10885,29124,SUM_ULP1_UN_01_R3D_D3D.tifnuclei_GCN4.csv
55,1.591,16702.427,11141,30434,SUM_ULP1_UN_01_R3D_D3D.tifnuclei_GCN4.csv
56,1.411,19229.679,12826,32895,SUM_ULP1_UN_01_R3D_D3D.tifnuclei_GCN4.csv
57,1.537,16728.391,10839,37061,SUM_ULP1_UN_01_R3D_D3D.tifnuclei_GCN4.csv
58,1.461,21018.647,14559,39666,SUM_ULP1_UN_01_R3D_D3D.tifnuclei_GCN4.csv
59,1.100,17538.973,11611,33184,SUM_ULP1_UN_01_R3D_D3D.tifnuclei_GCN4.csv
60,2.566,14055.234,8654,49813,SUM_ULP1_UN_01_R3D_D3D.tifnuclei_GCN4.csv
61,0.722,34693.965,23855,51921,SUM_ULP1_UN_01_R3D_D3D.tifnuclei_GCN4.csv
62,3.036,43958.047,22011,70300,SUM_ULP1_UN_01_R3D_D3D.tifnuclei_GCN4.csv
 ,Area,Mean,Min,Max,SUM_ULP1_UN_02_R3D_D3D.tifnuclei_GCN4.csv
1,1.281,37870.931,27635,51757,SUM_ULP1_UN_02_R3D_D3D.tifnuclei_GCN4.csv
2,0.756,34913.422,27668,52262,SUM_ULP1_UN_02_R3D_D3D.tifnuclei_GCN4.csv
3,1.205,42050.767,27678,66199,SUM_ULP1_UN_02_R3D_D3D.tifnuclei_GCN4.csv
4,1.125,49155.090,27667,74318,SUM_ULP1_UN_02_R3D_D3D.tifnuclei_GCN4.csv
5,1.608,43105.089,27798,62401,SUM_ULP1_UN_02_R3D_D3D.tifnuclei_GCN4.csv
6,1.537,57269.347,28182,97432,SUM_ULP1_UN_02_R3D_D3D.tifnuclei_GCN4.csv
7,2.263,58261.733,27652,99579,SUM_ULP1_UN_02_R3D_D3D.tifnuclei_GCN4.csv
8,0.781,41683.048,27997,57300,SUM_ULP1_UN_02_R3D_D3D.tifnuclei_GCN4.csv
9,1.377,40475.567,27618,56780,SUM_ULP1_UN_02_R3D_D3D.tifnuclei_GCN4.csv
10,1.755,42345.256,27636,70703,SUM_ULP1_UN_02_R3D_D3D.tifnuclei_GCN4.csv
11,1.995,43484.663,27609,61527,SUM_ULP1_UN_02_R3D_D3D.tifnuclei_GCN4.csv
12,1.151,38968.854,27600,56997,SUM_ULP1_UN_02_R3D_D3D.tifnuclei_GCN4.csv
13,1.235,40866.571,27725,56252,SUM_ULP1_UN_02_R3D_D3D.tifnuclei_GCN4.csv
14,1.386,37264.533,27627,52539,SUM_ULP1_UN_02_R3D_D3D.tifnuclei_GCN4.csv
15,1.302,31230.981,27662,39271,SUM_ULP1_UN_02_R3D_D3D.tifnuclei_GCN4.csv
16,1.151,45214.675,27615,72304,SUM_ULP1_UN_02_R3D_D3D.tifnuclei_GCN4.csv
17,2.377,70164.088,27618,138849,SUM_ULP1_UN_02_R3D_D3D.tifnuclei_GCN4.csv
18,2.100,44720.268,27640,72711,SUM_ULP1_UN_02_R3D_D3D.tifnuclei_GCN4.csv
19,1.247,45531.670,27657,69285,SUM_ULP1_UN_02_R3D_D3D.tifnuclei_GCN4.csv
20,2.423,60244.104,27614,110978,SUM_ULP1_UN_02_R3D_D3D.tifnuclei_GCN4.csv
21,2.087,53188.636,27669,90480,SUM_ULP1_UN_02_R3D_D3D.tifnuclei_GCN4.csv
22,1.705,38406.200,27669,57884,SUM_ULP1_UN_02_R3D_D3D.tifnuclei_GCN4.csv
23,1.218,64006.666,27832,127910,SUM_ULP1_UN_02_R3D_D3D.tifnuclei_GCN4.csv
24,2.032,52192.919,27609,81833,SUM_ULP1_UN_02_R3D_D3D.tifnuclei_GCN4.csv
25,2.473,65925.382,27600,111697,SUM_ULP1_UN_02_R3D_D3D.tifnuclei_GCN4.csv
26,1.877,48299.463,27594,76230,SUM_ULP1_UN_02_R3D_D3D.tifnuclei_GCN4.csv
27,1.281,40474.272,27727,55581,SUM_ULP1_UN_02_R3D_D3D.tifnuclei_GCN4.csv
28,1.302,44213.455,27653,64116,SUM_ULP1_UN_02_R3D_D3D.tifnuclei_GCN4.csv
29,1.575,55575.549,27702,89995,SUM_ULP1_UN_02_R3D_D3D.tifnuclei_GCN4.csv
30,1.801,33957.548,27654,45576,SUM_ULP1_UN_02_R3D_D3D.tifnuclei_GCN4.csv
31,1.398,40453.814,27714,57827,SUM_ULP1_UN_02_R3D_D3D.tifnuclei_GCN4.csv
32,1.612,39757.211,27625,53515,SUM_ULP1_UN_02_R3D_D3D.tifnuclei_GCN4.csv
33,1.503,46407.067,27787,64133,SUM_ULP1_UN_02_R3D_D3D.tifnuclei_GCN4.csv
34,2.725,74617.257,27609,136541,SUM_ULP1_UN_02_R3D_D3D.tifnuclei_GCN4.csv
35,2.578,61755.176,27655,117077,SUM_ULP1_UN_02_R3D_D3D.tifnuclei_GCN4.csv
36,1.428,47120.185,27569,75685,SUM_ULP1_UN_02_R3D_D3D.tifnuclei_GCN4.csv
37,1.982,58608.197,27726,100188,SUM_ULP1_UN_02_R3D_D3D.tifnuclei_GCN4.csv
38,1.050,67875.592,27833,118814,SUM_ULP1_UN_02_R3D_D3D.tifnuclei_GCN4.csv
39,1.663,41380.164,27607,73801,SUM_ULP1_UN_02_R3D_D3D.tifnuclei_GCN4.csv
40,1.268,50654.318,27853,74598,SUM_ULP1_UN_02_R3D_D3D.tifnuclei_GCN4.csv
41,1.512,40239.808,27599,53729,SUM_ULP1_UN_02_R3D_D3D.tifnuclei_GCN4.csv
