 ,Area,Mean,Min,Max,SUM_Nup133_TET_01_R3D_D3D.tifnuclei.csv
6,2.414,57245.329,27969,100556,SUM_ULP1_UN_01_R3D_D3D.tifnuclei.csv
7,2.368,61136.085,28087,111704,SUM_ULP1_UN_01_R3D_D3D.tifnuclei.csv
8,1.339,45877.903,28008,68451,SUM_ULP1_UN_01_R3D_D3D.tifnuclei.csv
9,2.087,48363.233,27967,72006,SUM_ULP1_UN_01_R3D_D3D.tifnuclei.csv
10,2.536,56420.677,28021,93996,SUM_ULP1_UN_01_R3D_D3D.tifnuclei.csv
11,1.638,49415.487,27968,74613,SUM_ULP1_UN_01_R3D_D3D.tifnuclei.csv
12,1.415,36435.668,27984,52654,SUM_ULP1_UN_01_R3D_D3D.tifnuclei.csv
13,1.356,54119.610,28048,84528,SUM_ULP1_UN_01_R3D_D3D.tifnuclei.csv
14,1.310,60980.173,28028,100899,SUM_ULP1_UN_01_R3D_D3D.tifnuclei.csv
15,1.621,40325.290,27983,55724,SUM_ULP1_UN_01_R3D_D3D.tifnuclei.csv
16,1.566,41171.879,27970,61569,SUM_ULP1_UN_01_R3D_D3D.tifnuclei.csv
17,1.432,54615.273,28017,86418,SUM_ULP1_UN_01_R3D_D3D.tifnuclei.csv
18,2.435,60979.460,28302,133307,SUM_ULP1_UN_01_R3D_D3D.tifnuclei.csv
19,1.570,37566.842,28025,51902,SUM_ULP1_UN_01_R3D_D3D.tifnuclei.csv
20,0.592,40724.929,27985,70528,SUM_ULP1_UN_01_R3D_D3D.tifnuclei.csv
21,1.726,57785.735,28047,97612,SUM_ULP1_UN_01_R3D_D3D.tifnuclei.csv
22,1.633,50676.571,27999,81681,SUM_ULP1_UN_01_R3D_D3D.tifnuclei.csv
23,1.436,48027.365,28001,76378,SUM_ULP1_UN_01_R3D_D3D.tifnuclei.csv
24,2.402,63326.005,27974,110604,SUM_ULP1_UN_01_R3D_D3D.tifnuclei.csv
25,2.637,51650.804,28051,88003,SUM_ULP1_UN_01_R3D_D3D.tifnuclei.csv
26,1.033,33743.280,28022,44037,SUM_ULP1_UN_01_R3D_D3D.tifnuclei.csv
27,1.268,43819.464,27983,60294,SUM_ULP1_UN_01_R3D_D3D.tifnuclei.csv
28,1.684,47468.214,28184,81372,SUM_ULP1_UN_01_R3D_D3D.tifnuclei.csv
29,2.402,56921.458,27982,93185,SUM_ULP1_UN_01_R3D_D3D.tifnuclei.csv
30,1.314,49956.997,27988,74360,SUM_ULP1_UN_01_R3D_D3D.tifnuclei.csv
31,1.675,37588.238,28060,52370,SUM_ULP1_UN_01_R3D_D3D.tifnuclei.csv
32,1.675,49537.757,28007,80474,SUM_ULP1_UN_01_R3D_D3D.tifnuclei.csv
33,2.318,48369.172,27989,84750,SUM_ULP1_UN_01_R3D_D3D.tifnuclei.csv
34,1.495,44574.924,28071,64739,SUM_ULP1_UN_01_R3D_D3D.tifnuclei.csv
35,1.365,42438.369,28069,65234,SUM_ULP1_UN_01_R3D_D3D.tifnuclei.csv
36,2.267,62654.502,27987,105369,SUM_ULP1_UN_01_R3D_D3D.tifnuclei.csv
37,1.495,43638.475,28049,67639,SUM_ULP1_UN_01_R3D_D3D.tifnuclei.csv
38,1.793,57041.948,28007,98622,SUM_ULP1_UN_01_R3D_D3D.tifnuclei.csv
39,1.608,44364.504,28041,73623,SUM_ULP1_UN_01_R3D_D3D.tifnuclei.csv
40,1.495,50441.955,28014,87031,SUM_ULP1_UN_01_R3D_D3D.tifnuclei.csv
41,2.070,64420.899,28010,118402,SUM_ULP1_UN_01_R3D_D3D.tifnuclei.csv
42,1.709,52441.145,28055,80360,SUM_ULP1_UN_01_R3D_D3D.tifnuclei.csv
43,2.083,37796.966,27983,58662,SUM_ULP1_UN_01_R3D_D3D.tifnuclei.csv
44,1.344,42852.181,27998,61303,SUM_ULP1_UN_01_R3D_D3D.tifnuclei.csv
45,1.705,40550.872,27980,54621,SUM_ULP1_UN_01_R3D_D3D.tifnuclei.csv
46,1.747,66650.969,28251,136504,SUM_ULP1_UN_01_R3D_D3D.tifnuclei.csv
47,1.726,49655.966,28131,78563,SUM_ULP1_UN_01_R3D_D3D.tifnuclei.csv
48,1.159,42819.808,27980,61951,SUM_ULP1_UN_01_R3D_D3D.tifnuclei.csv
49,1.394,43963.114,27994,69602,SUM_ULP1_UN_01_R3D_D3D.tifnuclei.csv
50,1.503,48420.092,28038,71379,SUM_ULP1_UN_01_R3D_D3D.tifnuclei.csv
51,1.348,44851.648,28081,66816,SUM_ULP1_UN_01_R3D_D3D.tifnuclei.csv
52,1.491,41795.682,28024,57192,SUM_ULP1_UN_01_R3D_D3D.tifnuclei.csv
53,2.515,63266.663,28059,106250,SUM_ULP1_UN_01_R3D_D3D.tifnuclei.csv
54,1.449,45898.861,28028,63077,SUM_ULP1_UN_01_R3D_D3D.tifnuclei.csv
55,1.591,43296.003,27999,69206,SUM_ULP1_UN_01_R3D_D3D.tifnuclei.csv
56,1.411,46007.667,27999,70535,SUM_ULP1_UN_01_R3D_D3D.tifnuclei.csv
57,1.537,48382.016,28015,69766,SUM_ULP1_UN_01_R3D_D3D.tifnuclei.csv
58,1.461,49436.813,28250,89056,SUM_ULP1_UN_01_R3D_D3D.tifnuclei.csv
59,1.100,45435.916,27980,66975,SUM_ULP1_UN_01_R3D_D3D.tifnuclei.csv
60,2.566,50015.018,28028,95848,SUM_ULP1_UN_01_R3D_D3D.tifnuclei.csv
61,0.722,58498.081,28020,115542,SUM_ULP1_UN_01_R3D_D3D.tifnuclei.csv
62,3.036,44357.367,28025,78946,SUM_ULP1_UN_01_R3D_D3D.tifnuclei.csv
 ,Area,Mean,Min,Max,SUM_ULP1_UN_02_R3D_D3D.tifnuclei.csv
1,1.281,37870.931,27635,51757,SUM_ULP1_UN_02_R3D_D3D.tifnuclei.csv
2,0.756,34913.422,27668,52262,SUM_ULP1_UN_02_R3D_D3D.tifnuclei.csv
3,1.205,42050.767,27678,66199,SUM_ULP1_UN_02_R3D_D3D.tifnuclei.csv
4,1.125,49155.090,27667,74318,SUM_ULP1_UN_02_R3D_D3D.tifnuclei.csv
5,1.608,43105.089,27798,62401,SUM_ULP1_UN_02_R3D_D3D.tifnuclei.csv
6,1.537,57269.347,28182,97432,SUM_ULP1_UN_02_R3D_D3D.tifnuclei.csv
7,2.263,58261.733,27652,99579,SUM_ULP1_UN_02_R3D_D3D.tifnuclei.csv
8,0.781,41683.048,27997,57300,SUM_ULP1_UN_02_R3D_D3D.tifnuclei.csv
9,1.377,40475.567,27618,56780,SUM_ULP1_UN_02_R3D_D3D.tifnuclei.csv
10,1.755,42345.256,27636,70703,SUM_ULP1_UN_02_R3D_D3D.tifnuclei.csv
11,1.995,43484.663,27609,61527,SUM_ULP1_UN_02_R3D_D3D.tifnuclei.csv
12,1.151,38968.854,27600,56997,SUM_ULP1_UN_02_R3D_D3D.tifnuclei.csv
13,1.235,40866.571,27725,56252,SUM_ULP1_UN_02_R3D_D3D.tifnuclei.csv
14,1.386,37264.533,27627,52539,SUM_ULP1_UN_02_R3D_D3D.tifnuclei.csv
15,1.302,31230.981,27662,39271,SUM_ULP1_UN_02_R3D_D3D.tifnuclei.csv
16,1.151,45214.675,27615,72304,SUM_ULP1_UN_02_R3D_D3D.tifnuclei.csv
17,2.377,70164.088,27618,138849,SUM_ULP1_UN_02_R3D_D3D.tifnuclei.csv
18,2.100,44720.268,27640,72711,SUM_ULP1_UN_02_R3D_D3D.tifnuclei.csv
19,1.247,45531.670,27657,69285,SUM_ULP1_UN_02_R3D_D3D.tifnuclei.csv
20,2.423,60244.104,27614,110978,SUM_ULP1_UN_02_R3D_D3D.tifnuclei.csv
21,2.087,53188.636,27669,90480,SUM_ULP1_UN_02_R3D_D3D.tifnuclei.csv
22,1.705,38406.200,27669,57884,SUM_ULP1_UN_02_R3D_D3D.tifnuclei.csv
23,1.218,64006.666,27832,127910,SUM_ULP1_UN_02_R3D_D3D.tifnuclei.csv
24,2.032,52192.919,27609,81833,SUM_ULP1_UN_02_R3D_D3D.tifnuclei.csv
25,2.473,65925.382,27600,111697,SUM_ULP1_UN_02_R3D_D3D.tifnuclei.csv
26,1.877,48299.463,27594,76230,SUM_ULP1_UN_02_R3D_D3D.tifnuclei.csv
27,1.281,40474.272,27727,55581,SUM_ULP1_UN_02_R3D_D3D.tifnuclei.csv
28,1.302,44213.455,27653,64116,SUM_ULP1_UN_02_R3D_D3D.tifnuclei.csv
29,1.575,55575.549,27702,89995,SUM_ULP1_UN_02_R3D_D3D.tifnuclei.csv
30,1.801,33957.548,27654,45576,SUM_ULP1_UN_02_R3D_D3D.tifnuclei.csv
31,1.398,40453.814,27714,57827,SUM_ULP1_UN_02_R3D_D3D.tifnuclei.csv
32,1.612,39757.211,27625,53515,SUM_ULP1_UN_02_R3D_D3D.tifnuclei.csv
33,1.503,46407.067,27787,64133,SUM_ULP1_UN_02_R3D_D3D.tifnuclei.csv
34,2.725,74617.257,27609,136541,SUM_ULP1_UN_02_R3D_D3D.tifnuclei.csv
35,2.578,61755.176,27655,117077,SUM_ULP1_UN_02_R3D_D3D.tifnuclei.csv
36,1.428,47120.185,27569,75685,SUM_ULP1_UN_02_R3D_D3D.tifnuclei.csv
37,1.982,58608.197,27726,100188,SUM_ULP1_UN_02_R3D_D3D.tifnuclei.csv
38,1.050,67875.592,27833,118814,SUM_ULP1_UN_02_R3D_D3D.tifnuclei.csv
39,1.663,41380.164,27607,73801,SUM_ULP1_UN_02_R3D_D3D.tifnuclei.csv
40,1.268,50654.318,27853,74598,SUM_ULP1_UN_02_R3D_D3D.tifnuclei.csv
41,1.512,40239.808,27599,53729,SUM_ULP1_UN_02_R3D_D3D.tifnuclei.csv
42,1.281,50353.869,27714,79663,SUM_ULP1_UN_02_R3D_D3D.tifnuclei.csv
43,1.520,48347.878,27680,72554,SUM_ULP1_UN_02_R3D_D3D.tifnuclei.csv
44,1.134,61664.411,27800,101171,SUM_ULP1_UN_02_R3D_D3D.tifnuclei.csv
45,1.163,54329.625,27691,80174,SUM_ULP1_UN_02_R3D_D3D.tifnuclei.csv
46,1.184,56188.848,27598,90209,SUM_ULP1_UN_02_R3D_D3D.tifnuclei.csv
47,1.604,45838.401,27610,72805,SUM_ULP1_UN_02_R3D_D3D.tifnuclei.csv
48,1.310,40033.795,27605,56707,SUM_ULP1_UN_02_R3D_D3D.tifnuclei.csv
49,1.331,50510.729,27606,73964,SUM_ULP1_UN_02_R3D_D3D.tifnuclei.csv
50,1.486,53308.116,27621,86171,SUM_ULP1_UN_02_R3D_D3D.tifnuclei.csv
51,1.717,56219.873,27701,89958,SUM_ULP1_UN_02_R3D_D3D.tifnuclei.csv
52,1.818,45944.769,27604,73551,SUM_ULP1_UN_02_R3D_D3D.tifnuclei.csv
53,2.456,64298.903,27632,132455,SUM_ULP1_UN_02_R3D_D3D.tifnuclei.csv
54,1.268,37409.457,27623,52654,SUM_ULP1_UN_02_R3D_D3D.tifnuclei.csv
55,1.629,44220.549,27615,61773,SUM_ULP1_UN_02_R3D_D3D.tifnuclei.csv
56,2.645,58742.311,27623,94169,SUM_ULP1_UN_02_R3D_D3D.tifnuclei.csv
57,2.351,64529.750,27616,119107,SUM_ULP1_UN_02_R3D_D3D.tifnuclei.csv
58,3.204,45643.345,27625,79390,SUM_ULP1_UN_02_R3D_D3D.tifnuclei.csv
59,1.512,42251.706,27598,60524,SUM_ULP1_UN_02_R3D_D3D.tifnuclei.csv
60,1.877,56602.123,27717,99717,SUM_ULP1_UN_02_R3D_D3D.tifnuclei.csv
61,1.272,47860.432,27754,70773,SUM_ULP1_UN_02_R3D_D3D.tifnuclei.csv
62,1.318,46452.092,27629,69404,SUM_ULP1_UN_02_R3D_D3D.tifnuclei.csv
63,0.915,36150.156,27630,49728,SUM_ULP1_UN_02_R3D_D3D.tifnuclei.csv
64,1.638,47272.613,27600,70740,SUM_ULP1_UN_02_R3D_D3D.tifnuclei.csv
65,1.625,50928.147,27712,83656,SUM_ULP1_UN_02_R3D_D3D.tifnuclei.csv
66,2.213,50540.717,27648,85318,SUM_ULP1_UN_02_R3D_D3D.tifnuclei.csv
67,1.885,42198.189,27772,94500,SUM_ULP1_UN_02_R3D_D3D.tifnuclei.csv
68,1.730,42602.036,27625,63292,SUM_ULP1_UN_02_R3D_D3D.tifnuclei.csv
69,1.369,46474.215,27739,72932,SUM_ULP1_UN_02_R3D_D3D.tifnuclei.csv
70,1.444,49517.744,27685,72542,SUM_ULP1_UN_02_R3D_D3D.tifnuclei.csv
71,2.041,36068.877,27630,50573,SUM_ULP1_UN_02_R3D_D3D.tifnuclei.csv
72,2.204,41015.337,27597,59293,SUM_ULP1_UN_02_R3D_D3D.tifnuclei.csv
 ,Area,Mean,Min,Max,SUM_ULP1_UN_03_R3D_D3D.tifnuclei.csv
1,1.528,41650.673,30451,53129,SUM_ULP1_UN_03_R3D_D3D.tifnuclei.csv
2,2.007,61274.544,30431,94287,SUM_ULP1_UN_03_R3D_D3D.tifnuclei.csv
3,1.167,46273.180,30441,67245,SUM_ULP1_UN_03_R3D_D3D.tifnuclei.csv
4,1.180,43266.523,29680,60261,SUM_ULP1_UN_03_R3D_D3D.tifnuclei.csv
5,1.549,58203.954,30504,88759,SUM_ULP1_UN_03_R3D_D3D.tifnuclei.csv
6,2.259,58467.842,30465,93515,SUM_ULP1_UN_03_R3D_D3D.tifnuclei.csv
7,1.629,50895.758,30432,80714,SUM_ULP1_UN_03_R3D_D3D.tifnuclei.csv
8,2.204,59795.076,30457,99696,SUM_ULP1_UN_03_R3D_D3D.tifnuclei.csv
9,1.163,42172.574,30437,53722,SUM_ULP1_UN_03_R3D_D3D.tifnuclei.csv
10,1.214,56029.792,30709,83186,SUM_ULP1_UN_03_R3D_D3D.tifnuclei.csv
11,1.667,59143.788,30564,96322,SUM_ULP1_UN_03_R3D_D3D.tifnuclei.csv
12,0.957,41162.022,30452,53315,SUM_ULP1_UN_03_R3D_D3D.tifnuclei.csv
13,1.461,51149.451,30679,80066,SUM_ULP1_UN_03_R3D_D3D.tifnuclei.csv
14,2.083,61303.413,30438,111035,SUM_ULP1_UN_03_R3D_D3D.tifnuclei.csv
15,1.172,48939.100,30639,64689,SUM_ULP1_UN_03_R3D_D3D.tifnuclei.csv
16,1.906,42857.949,30499,82524,SUM_ULP1_UN_03_R3D_D3D.tifnuclei.csv
17,0.949,50962.416,30646,75649,SUM_ULP1_UN_03_R3D_D3D.tifnuclei.csv
18,0.932,36411.459,30519,57458,SUM_ULP1_UN_03_R3D_D3D.tifnuclei.csv
19,2.133,59748.472,30716,102003,SUM_ULP1_UN_03_R3D_D3D.tifnuclei.csv
20,2.662,59446.509,28628,112669,SUM_ULP1_UN_03_R3D_D3D.tifnuclei.csv
21,1.352,52199.829,30783,76428,SUM_ULP1_UN_03_R3D_D3D.tifnuclei.csv
22,1.104,49581.582,30483,73691,SUM_ULP1_UN_03_R3D_D3D.tifnuclei.csv
23,1.780,45372.802,30455,121592,SUM_ULP1_UN_03_R3D_D3D.tifnuclei.csv
24,1.780,72208.689,30432,124084,SUM_ULP1_UN_03_R3D_D3D.tifnuclei.csv
25,1.251,40283.195,30443,83222,SUM_ULP1_UN_03_R3D_D3D.tifnuclei.csv
26,1.491,40882.882,30453,65009,SUM_ULP1_UN_03_R3D_D3D.tifnuclei.csv
27,1.146,46601.692,30473,66187,SUM_ULP1_UN_03_R3D_D3D.tifnuclei.csv
28,1.394,41517.684,30535,68169,SUM_ULP1_UN_03_R3D_D3D.tifnuclei.csv
29,1.457,44227.519,30604,58954,SUM_ULP1_UN_03_R3D_D3D.tifnuclei.csv
30,2.104,64313.251,30468,98274,SUM_ULP1_UN_03_R3D_D3D.tifnuclei.csv
31,1.344,50282.169,30442,70766,SUM_ULP1_UN_03_R3D_D3D.tifnuclei.csv
32,2.372,76550.864,30453,150616,SUM_ULP1_UN_03_R3D_D3D.tifnuclei.csv
33,2.091,59959.695,30555,102801,SUM_ULP1_UN_03_R3D_D3D.tifnuclei.csv
34,1.428,45005.821,30454,66911,SUM_ULP1_UN_03_R3D_D3D.tifnuclei.csv
35,2.179,68891.096,30496,114472,SUM_ULP1_UN_03_R3D_D3D.tifnuclei.csv
36,1.268,54825.308,30649,98889,SUM_ULP1_UN_03_R3D_D3D.tifnuclei.csv
37,1.407,50051.716,30476,86894,SUM_ULP1_UN_03_R3D_D3D.tifnuclei.csv
38,1.146,44297.355,30574,59572,SUM_ULP1_UN_03_R3D_D3D.tifnuclei.csv
39,1.243,51047.557,30597,84719,SUM_ULP1_UN_03_R3D_D3D.tifnuclei.csv
40,1.201,42093.752,30521,63723,SUM_ULP1_UN_03_R3D_D3D.tifnuclei.csv
41,2.137,66724.303,30468,120162,SUM_ULP1_UN_03_R3D_D3D.tifnuclei.csv
42,1.806,43905.995,30584,60729,SUM_ULP1_UN_03_R3D_D3D.tifnuclei.csv
43,1.793,52402.429,30547,82080,SUM_ULP1_UN_03_R3D_D3D.tifnuclei.csv
44,1.167,41148.683,30445,53966,SUM_ULP1_UN_03_R3D_D3D.tifnuclei.csv
45,1.734,47605.782,30464,87125,SUM_ULP1_UN_03_R3D_D3D.tifnuclei.csv
46,1.277,49108.438,30490,81660,SUM_ULP1_UN_03_R3D_D3D.tifnuclei.csv
47,1.507,46913.036,30599,67829,SUM_ULP1_UN_03_R3D_D3D.tifnuclei.csv
48,1.722,57018.766,30439,88057,SUM_ULP1_UN_03_R3D_D3D.tifnuclei.csv
49,2.133,87580.539,30473,171306,SUM_ULP1_UN_03_R3D_D3D.tifnuclei.csv
50,2.406,61170.049,30700,90688,SUM_ULP1_UN_03_R3D_D3D.tifnuclei.csv
51,1.184,55152.642,30444,91671,SUM_ULP1_UN_03_R3D_D3D.tifnuclei.csv
52,1.520,40884.304,30605,53109,SUM_ULP1_UN_03_R3D_D3D.tifnuclei.csv
53,2.431,69546.634,30452,114827,SUM_ULP1_UN_03_R3D_D3D.tifnuclei.csv
54,1.390,46055.444,30472,60932,SUM_ULP1_UN_03_R3D_D3D.tifnuclei.csv
55,1.188,47218.293,30875,65085,SUM_ULP1_UN_03_R3D_D3D.tifnuclei.csv
56,2.318,64256.428,30478,102125,SUM_ULP1_UN_03_R3D_D3D.tifnuclei.csv
57,1.415,43014.591,30463,72732,SUM_ULP1_UN_03_R3D_D3D.tifnuclei.csv
58,1.562,57181.191,30456,88749,SUM_ULP1_UN_03_R3D_D3D.tifnuclei.csv
59,1.260,50013.817,30958,70147,SUM_ULP1_UN_03_R3D_D3D.tifnuclei.csv
60,1.201,34630.010,30443,45164,SUM_ULP1_UN_03_R3D_D3D.tifnuclei.csv
61,2.209,81362.951,30487,144608,SUM_ULP1_UN_03_R3D_D3D.tifnuclei.csv
62,1.117,50544.538,30727,72362,SUM_ULP1_UN_03_R3D_D3D.tifnuclei.csv
63,2.209,65845.061,30767,101039,SUM_ULP1_UN_03_R3D_D3D.tifnuclei.csv
64,2.305,85083.306,30520,169481,SUM_ULP1_UN_03_R3D_D3D.tifnuclei.csv
65,1.318,49741.070,30484,75639,SUM_ULP1_UN_03_R3D_D3D.tifnuclei.csv
66,1.381,64784.152,30601,102833,SUM_ULP1_UN_03_R3D_D3D.tifnuclei.csv
67,1.587,54536.934,30514,78001,SUM_ULP1_UN_03_R3D_D3D.tifnuclei.csv
68,1.067,35994.189,30435,45677,SUM_ULP1_UN_03_R3D_D3D.tifnuclei.csv
69,1.176,45328.864,30577,58973,SUM_ULP1_UN_03_R3D_D3D.tifnuclei.csv
70,1.012,42416.556,30561,56982,SUM_ULP1_UN_03_R3D_D3D.tifnuclei.csv
71,1.747,52419.168,30524,81879,SUM_ULP1_UN_03_R3D_D3D.tifnuclei.csv
72,1.033,40376.451,30438,58690,SUM_ULP1_UN_03_R3D_D3D.tifnuclei.csv
73,1.151,52725.953,30518,77844,SUM_ULP1_UN_03_R3D_D3D.tifnuclei.csv
74,1.146,38944.747,30550,58445,SUM_ULP1_UN_03_R3D_D3D.tifnuclei.csv
75,2.213,68801.793,30878,119181,SUM_ULP1_UN_03_R3D_D3D.tifnuclei.csv
76,0.840,44207.070,30490,71978,SUM_ULP1_UN_03_R3D_D3D.tifnuclei.csv
77,3.275,50972.638,30516,94804,SUM_ULP1_UN_03_R3D_D3D.tifnuclei.csv
78,1.864,45097.007,30487,64662,SUM_ULP1_UN_03_R3D_D3D.tifnuclei.csv
79,1.743,41714.082,30604,80587,SUM_ULP1_UN_03_R3D_D3D.tifnuclei.csv
 ,Area,Mean,Min,Max,SUM_ULP1_UN_04_R3D_D3D.tifnuclei.csv
1,1.898,42603.115,28974,67817,SUM_ULP1_UN_04_R3D_D3D.tifnuclei.csv
2,0.924,32693.118,28955,41430,SUM_ULP1_UN_04_R3D_D3D.tifnuclei.csv
3,2.003,55009.639,28973,86947,SUM_ULP1_UN_04_R3D_D3D.tifnuclei.csv
4,1.138,35116.306,28995,43002,SUM_ULP1_UN_04_R3D_D3D.tifnuclei.csv
5,1.318,41534.436,28966,56478,SUM_ULP1_UN_04_R3D_D3D.tifnuclei.csv
6,0.710,35986.485,29085,47019,SUM_ULP1_UN_04_R3D_D3D.tifnuclei.csv
7,1.302,42129.435,28945,53433,SUM_ULP1_UN_04_R3D_D3D.tifnuclei.csv
8,1.873,45268.370,28957,71810,SUM_ULP1_UN_04_R3D_D3D.tifnuclei.csv
9,1.852,59103.560,29102,94607,SUM_ULP1_UN_04_R3D_D3D.tifnuclei.csv
10,1.373,49130.725,29083,69932,SUM_ULP1_UN_04_R3D_D3D.tifnuclei.csv
11,1.222,53299.921,29013,78040,SUM_ULP1_UN_04_R3D_D3D.tifnuclei.csv
12,2.011,37125.240,28962,56891,SUM_ULP1_UN_04_R3D_D3D.tifnuclei.csv
13,0.999,38202.819,29033,51513,SUM_ULP1_UN_04_R3D_D3D.tifnuclei.csv
14,1.113,45099.264,28966,61634,SUM_ULP1_UN_04_R3D_D3D.tifnuclei.csv
15,1.461,59892.991,28950,118053,SUM_ULP1_UN_04_R3D_D3D.tifnuclei.csv
16,1.159,42600.457,28984,59051,SUM_ULP1_UN_04_R3D_D3D.tifnuclei.csv
17,2.776,69157.490,29019,122989,SUM_ULP1_UN_04_R3D_D3D.tifnuclei.csv
18,1.428,42583.847,29003,58613,SUM_ULP1_UN_04_R3D_D3D.tifnuclei.csv
19,1.285,42443.578,29027,64468,SUM_ULP1_UN_04_R3D_D3D.tifnuclei.csv
20,3.699,68561.322,28951,144327,SUM_ULP1_UN_04_R3D_D3D.tifnuclei.csv
21,1.222,48419.127,29033,73174,SUM_ULP1_UN_04_R3D_D3D.tifnuclei.csv
22,1.008,60087.292,29124,99336,SUM_ULP1_UN_04_R3D_D3D.tifnuclei.csv
23,1.768,50584.829,29249,72218,SUM_ULP1_UN_04_R3D_D3D.tifnuclei.csv
24,1.890,42073.511,28954,63908,SUM_ULP1_UN_04_R3D_D3D.tifnuclei.csv
25,2.931,68361.287,28996,138257,SUM_ULP1_UN_04_R3D_D3D.tifnuclei.csv
26,1.188,42237.707,28969,58771,SUM_ULP1_UN_04_R3D_D3D.tifnuclei.csv
27,1.533,50760.833,28946,73105,SUM_ULP1_UN_04_R3D_D3D.tifnuclei.csv
28,1.247,43966.539,28951,71026,SUM_ULP1_UN_04_R3D_D3D.tifnuclei.csv
29,1.247,47114.259,29701,71319,SUM_ULP1_UN_04_R3D_D3D.tifnuclei.csv
30,2.037,53941.918,28956,76970,SUM_ULP1_UN_04_R3D_D3D.tifnuclei.csv
31,1.709,63068.518,28973,113113,SUM_ULP1_UN_04_R3D_D3D.tifnuclei.csv
32,2.204,70504.709,29324,129902,SUM_ULP1_UN_04_R3D_D3D.tifnuclei.csv
33,1.251,55959.440,28987,86855,SUM_ULP1_UN_04_R3D_D3D.tifnuclei.csv
34,1.004,36356.310,28962,46127,SUM_ULP1_UN_04_R3D_D3D.tifnuclei.csv
35,1.209,48846.215,28985,74554,SUM_ULP1_UN_04_R3D_D3D.tifnuclei.csv
36,1.524,51591.030,29036,83029,SUM_ULP1_UN_04_R3D_D3D.tifnuclei.csv
37,0.815,42732.830,28978,70285,SUM_ULP1_UN_04_R3D_D3D.tifnuclei.csv
38,2.448,75121.604,29000,140514,SUM_ULP1_UN_04_R3D_D3D.tifnuclei.csv
39,1.604,46687.128,29003,81909,SUM_ULP1_UN_04_R3D_D3D.tifnuclei.csv
40,2.251,72057.407,29052,127184,SUM_ULP1_UN_04_R3D_D3D.tifnuclei.csv
41,1.369,42891.101,28994,61645,SUM_ULP1_UN_04_R3D_D3D.tifnuclei.csv
42,1.373,43171.419,28962,58353,SUM_ULP1_UN_04_R3D_D3D.tifnuclei.csv
43,2.213,43911.085,29038,78082,SUM_ULP1_UN_04_R3D_D3D.tifnuclei.csv
44,1.163,43123.527,28992,57181,SUM_ULP1_UN_04_R3D_D3D.tifnuclei.csv
45,1.281,53498.246,29091,82571,SUM_ULP1_UN_04_R3D_D3D.tifnuclei.csv
46,0.899,63955.556,29111,103755,SUM_ULP1_UN_04_R3D_D3D.tifnuclei.csv
47,1.251,37391.510,28950,49411,SUM_ULP1_UN_04_R3D_D3D.tifnuclei.csv
48,0.831,36461.000,28990,48555,SUM_ULP1_UN_04_R3D_D3D.tifnuclei.csv
49,1.894,62895.255,28988,99270,SUM_ULP1_UN_04_R3D_D3D.tifnuclei.csv
50,1.482,43987.252,29039,64586,SUM_ULP1_UN_04_R3D_D3D.tifnuclei.csv
51,1.587,48154.474,28961,68390,SUM_ULP1_UN_04_R3D_D3D.tifnuclei.csv
52,1.075,44729.840,28951,75161,SUM_ULP1_UN_04_R3D_D3D.tifnuclei.csv
53,2.158,66409.973,29165,123338,SUM_ULP1_UN_04_R3D_D3D.tifnuclei.csv
54,1.180,51280.210,29125,74667,SUM_ULP1_UN_04_R3D_D3D.tifnuclei.csv
55,1.365,43066.280,28959,60383,SUM_ULP1_UN_04_R3D_D3D.tifnuclei.csv
56,2.225,61929.638,28995,99613,SUM_ULP1_UN_04_R3D_D3D.tifnuclei.csv
57,1.579,48655.120,28995,64336,SUM_ULP1_UN_04_R3D_D3D.tifnuclei.csv
58,2.410,70087.709,28944,146036,SUM_ULP1_UN_04_R3D_D3D.tifnuclei.csv
59,1.071,42933.000,28953,70139,SUM_ULP1_UN_04_R3D_D3D.tifnuclei.csv
60,2.427,43375.393,28970,60863,SUM_ULP1_UN_04_R3D_D3D.tifnuclei.csv
37,1.747,49854.099,24297,84950,test.csv
 ,Area,Mean,Min,Max,test.csv
1,1.974,36821.326,26629,67289,test.csv
2,1.352,42147.466,26638,62145,test.csv
3,1.092,37435.415,26677,68290,test.csv
4,2.536,55492.753,25921,101612,test.csv
5,1.507,42763.786,26636,72240,test.csv
6,2.616,52831.313,26672,89100,test.csv
7,1.390,46260.792,26636,68402,test.csv
8,2.154,38910.070,26653,58294,test.csv
9,0.869,38124.841,26628,84185,test.csv
10,1.709,49426.526,26779,97168,test.csv
11,1.579,45611.199,26857,67235,test.csv
12,3.960,58280.653,26631,130893,test.csv
13,1.881,44437.746,26631,75977,test.csv
14,2.801,48045.999,26656,81655,test.csv
15,1.075,38302.820,26749,64776,test.csv
16,3.174,45603.485,26648,69744,test.csv
17,1.306,50335.707,26818,78578,test.csv
18,0.613,37665.466,26636,63628,test.csv
19,1.486,40243.647,26702,53758,test.csv
20,1.675,57895.288,26469,151530,test.csv
21,1.638,45698.649,26915,96430,test.csv
22,3.729,58122.873,26664,116911,test.csv
23,1.671,44513.583,26622,65529,test.csv
24,1.381,49547.298,26927,73387,test.csv
25,0.621,36042.318,26677,59456,test.csv
26,1.780,52852.250,26627,86960,test.csv
27,1.743,37190.313,26641,51102,test.csv
28,1.848,49010.380,26672,83019,test.csv
